participant,trialnumber,blocknumber,condition,eventtype,eventtype2,RDKnumber,eventcolor,eventfrequency,eventnumber,eventonsettimes,response,RT
2,417,9,2,distractor,distractor,1,grün,17,1,0.59375,CR,NaN
2,421,9,3,target,target_primed,3,blau,20,1,0.252083333333333,hit,471.37196858724
2,421,9,3,target,target_nonprimed,1,grün,17,2,1.06041666666667,miss,NaN
2,424,9,1,distractor,distractor,3,blau,20,1,0.652083333333334,CR,NaN
2,424,9,1,distractor,distractor,3,blau,20,2,1.45208333333333,CR,NaN
2,426,9,3,distractor,distractor,2,orange,23,1,0.310416666666667,FA_proper,858.107614517212
2,426,9,3,distractor,distractor,2,orange,23,2,1.31041666666667,CR,NaN
2,427,9,3,distractor,distractor,2,orange,23,1,0.260416666666667,FA_proper,918.606503804525
2,431,9,2,target,target_nonprimed,3,blau,20,1,0.302083333333333,hit,564.885632197062
2,433,9,1,target,target_nonprimed,2,orange,23,1,0.435416666666667,hit,1288.87543678284
2,433,9,1,target,target_nonprimed,2,orange,23,2,1.31041666666667,hit,413.875436782837
2,434,9,3,target,target_nonprimed,1,grün,17,1,0.235416666666667,miss,NaN
2,434,9,3,distractor,distractor,2,orange,23,2,1.52708333333333,FA_proper,1031.64585431417
2,438,9,1,target,target_nonprimed,2,orange,23,1,1.04375,hit,1150.00284512838
2,440,9,1,target,target_nonprimed,2,orange,23,1,0.260416666666667,miss,NaN
2,440,9,1,distractor,distractor,3,blau,20,2,1.35208333333333,FA_proper,750.002384185791
2,441,9,2,target,target_primed,2,orange,23,1,0.610416666666667,hit,736.951224009196
2,441,9,2,distractor,distractor,1,grün,17,2,1.41041666666667,CR,NaN
2,442,9,3,target,target_primed,3,blau,20,1,0.352083333333333,hit,473.810466130575
2,443,9,2,distractor,distractor,1,grün,17,1,1.65208333333333,CR,NaN
2,450,9,3,target,target_nonprimed,1,grün,17,1,0.235416666666667,miss,NaN
2,450,9,3,target,target_nonprimed,1,grün,17,2,1.29375,miss,NaN
2,452,10,2,distractor,distractor,1,grün,17,1,0.710416666666667,CR,NaN
2,452,10,2,target,target_nonprimed,3,blau,20,2,1.65208333333333,hit,677.067232131958
2,454,10,1,distractor,distractor,3,blau,20,1,0.702083333333333,CR,NaN
2,454,10,1,distractor,distractor,3,blau,20,2,1.55208333333333,CR,NaN
2,459,10,2,distractor,distractor,1,grün,17,1,0.59375,FA_proper,930.765708287557
2,459,10,2,target,target_nonprimed,3,blau,20,2,1.50208333333333,miss,NaN
2,464,10,3,target,target_primed,3,blau,20,1,0.552083333333333,hit,531.060218811035
2,464,10,3,target,target_primed,3,blau,20,2,1.50208333333333,hit,448.073673248291
2,468,10,1,target,target_primed,1,grün,17,1,0.352083333333333,miss,NaN
2,468,10,1,distractor,distractor,3,blau,20,2,1.55208333333333,CR,NaN
2,470,10,3,target,target_nonprimed,1,grün,17,1,1.65208333333333,hit,904.557275772094
2,471,10,2,distractor,distractor,1,grün,17,1,0.535416666666666,CR,NaN
2,474,10,2,target,target_primed,2,orange,23,1,1.69375,miss,NaN
2,477,10,3,target,target_primed,3,blau,20,1,1.50208333333333,hit,656.071345011393
2,481,10,2,target,target_nonprimed,3,blau,20,1,0.452083333333333,hit,625.690412521363
2,481,10,2,target,target_nonprimed,3,blau,20,2,1.40208333333333,hit,561.735153198242
2,482,10,1,distractor,distractor,3,blau,20,1,0.702083333333333,CR,NaN
2,482,10,1,target,target_nonprimed,2,orange,23,2,1.52708333333333,hit,579.383993148804
2,485,10,1,target,target_primed,1,grün,17,1,0.29375,miss,NaN
2,485,10,1,distractor,distractor,3,blau,20,2,1.40208333333333,CR,NaN
2,489,10,3,target,target_nonprimed,1,grün,17,1,0.710416666666666,miss,NaN
2,491,10,1,target,target_nonprimed,2,orange,23,1,1.69375,miss,NaN
2,492,10,1,distractor,distractor,3,blau,20,1,1.35208333333333,FA_proper,1030.26758829753
2,493,10,1,target,target_primed,1,grün,17,1,0.59375,miss,NaN
2,493,10,1,distractor,distractor,3,blau,20,2,1.60208333333333,CR,NaN
2,494,10,3,target,target_primed,3,blau,20,1,0.902083333333334,hit,890.225712458292
2,495,10,1,target,target_primed,1,grün,17,1,0.535416666666667,miss,NaN
2,496,10,3,distractor,distractor,2,orange,23,1,0.960416666666667,CR,NaN
2,501,11,3,target,target_primed,3,blau,20,1,0.752083333333333,hit,472.587108612061
2,505,11,1,distractor,distractor,3,blau,20,1,0.552083333333333,FA_proper,844.1725730896
2,505,11,1,target,target_primed,1,grün,17,2,1.65208333333333,miss,NaN
2,513,11,2,target,target_nonprimed,3,blau,20,1,1.65208333333333,hit,702.435890833537
2,514,11,3,distractor,distractor,2,orange,23,1,0.69375,CR,NaN
2,517,11,3,target,target_primed,3,blau,20,1,0.352083333333333,hit,557.024733225505
2,517,11,3,distractor,distractor,2,orange,23,2,1.39375,CR,NaN
2,518,11,3,target,target_nonprimed,1,grün,17,1,1.59375,miss,NaN
2,519,11,1,distractor,distractor,3,blau,20,1,1.00208333333333,FA_proper,742.809915542602
2,520,11,3,distractor,distractor,2,orange,23,1,0.785416666666667,FA_proper,960.982227325439
2,520,11,3,target,target_primed,3,blau,20,2,1.60208333333333,miss,NaN
2,521,11,2,target,target_primed,2,orange,23,1,0.310416666666667,hit,454.085159301758
2,521,11,2,distractor,distractor,1,grün,17,2,1.59375,CR,NaN
2,524,11,1,distractor,distractor,3,blau,20,1,0.652083333333333,FA_proper,776.530043284098
2,524,11,1,distractor,distractor,3,blau,20,2,1.50208333333333,CR,NaN
2,525,11,3,target,target_nonprimed,1,grün,17,1,0.410416666666667,miss,NaN
2,525,11,3,target,target_primed,3,blau,20,2,1.30208333333333,hit,675.462929407756
2,526,11,2,target,target_nonprimed,3,blau,20,1,0.402083333333334,hit,572.568257649739
2,526,11,2,distractor,distractor,1,grün,17,2,1.29375,CR,NaN
2,527,11,3,target,target_primed,3,blau,20,1,1.65208333333333,hit,558.238252003988
2,529,11,2,target,target_nonprimed,3,blau,20,1,0.552083333333333,hit,835.764869054159
2,529,11,2,target,target_primed,2,orange,23,2,1.52708333333333,hit,506.88541730245
2,531,11,3,target,target_nonprimed,1,grün,17,1,0.410416666666667,miss,NaN
2,533,11,2,distractor,distractor,1,grün,17,1,1.11875,CR,NaN
2,535,11,2,distractor,distractor,1,grün,17,1,1.00208333333333,CR,NaN
2,536,11,2,target,target_primed,2,orange,23,1,0.91875,hit,595.784648259481
2,537,11,1,target,target_nonprimed,2,orange,23,1,0.352083333333334,hit,1056.40920003255
2,539,11,2,distractor,distractor,1,grün,17,1,0.29375,CR,NaN
2,539,11,2,target,target_primed,2,orange,23,2,1.08541666666667,hit,646.788326899211
2,542,11,3,distractor,distractor,2,orange,23,1,0.785416666666667,FA_proper,1104.69628969828
2,547,11,3,target,target_primed,3,blau,20,1,0.402083333333333,hit,526.623153686523
2,547,11,3,distractor,distractor,2,orange,23,2,1.56875,FA_proper,849.03024037679
2,548,11,2,distractor,distractor,1,grün,17,1,0.885416666666667,CR,NaN
2,550,11,2,distractor,distractor,1,grün,17,1,1.17708333333333,CR,NaN
2,553,12,2,target,target_nonprimed,3,blau,20,1,1.30208333333333,hit,598.371044794718
2,558,12,1,target,target_primed,1,grün,17,1,0.235416666666667,miss,NaN
2,558,12,1,distractor,distractor,3,blau,20,2,1.30208333333333,FA_proper,626.679293314616
2,560,12,1,target,target_nonprimed,2,orange,23,1,0.527083333333333,hit,955.147775014241
2,560,12,1,target,target_primed,1,grün,17,2,1.46875,miss,NaN
2,567,12,3,target,target_primed,3,blau,20,1,0.502083333333333,hit,568.064832687378
2,568,12,1,distractor,distractor,3,blau,20,1,0.352083333333333,FA_proper,1126.04009310404
2,569,12,2,target,target_nonprimed,3,blau,20,1,0.252083333333333,hit,932.874933878581
2,569,12,2,target,target_primed,2,orange,23,2,1.43541666666667,hit,814.580281575521
2,571,12,1,distractor,distractor,3,blau,20,1,0.402083333333333,FA_proper,886.183420817058
2,571,12,1,distractor,distractor,3,blau,20,2,1.60208333333333,FA_proper,792.235581080119
2,573,12,1,distractor,distractor,3,blau,20,1,1.10208333333333,CR,NaN
2,576,12,2,distractor,distractor,1,grün,17,1,0.59375,CR,NaN
2,576,12,2,distractor,distractor,1,grün,17,2,1.46875,CR,NaN
2,577,12,3,target,target_nonprimed,1,grün,17,1,1.23541666666667,miss,NaN
2,578,12,1,distractor,distractor,3,blau,20,1,0.252083333333333,FA_proper,1050.35139719645
2,578,12,1,distractor,distractor,3,blau,20,2,1.35208333333333,CR,NaN
2,579,12,1,distractor,distractor,3,blau,20,1,0.402083333333333,CR,NaN
2,579,12,1,target,target_nonprimed,2,orange,23,2,1.26041666666667,miss,NaN
2,581,12,2,distractor,distractor,1,grün,17,1,0.535416666666667,CR,NaN
2,581,12,2,target,target_nonprimed,3,blau,20,2,1.45208333333333,hit,945.525773366292
2,586,12,2,distractor,distractor,1,grün,17,1,0.410416666666667,CR,NaN
2,589,12,1,target,target_primed,1,grün,17,1,0.235416666666667,miss,NaN
2,589,12,1,target,target_nonprimed,2,orange,23,2,1.65208333333333,miss,NaN
2,591,12,1,target,target_primed,1,grün,17,1,0.235416666666667,miss,NaN
2,592,12,2,distractor,distractor,1,grün,17,1,0.46875,CR,NaN
2,593,12,2,target,target_primed,2,orange,23,1,0.785416666666667,hit,742.918395996094
2,593,12,2,distractor,distractor,1,grün,17,2,1.65208333333333,CR,NaN
2,594,12,3,distractor,distractor,2,orange,23,1,0.310416666666667,FA_proper,640.305058161418
2,596,12,1,target,target_nonprimed,2,orange,23,1,0.260416666666667,hit,1020.88437080383
2,598,12,2,distractor,distractor,1,grün,17,1,0.652083333333333,CR,NaN
2,598,12,2,target,target_primed,2,orange,23,2,1.65208333333333,hit,632.885901133219
3,5,1,1,distractor,distractor,3,grün,20,1,0.302083333333333,FA_proper,832.551527023315
3,9,1,3,target,target_nonprimed,1,orange,23,1,0.91875,hit,777.412764231364
3,11,1,3,distractor,distractor,2,blau,17,1,1.17708333333333,CR,NaN
3,14,1,2,distractor,distractor,1,orange,23,1,0.310416666666667,FA_proper,879.61212793986
3,16,1,2,target,target_nonprimed,3,grün,20,1,0.502083333333333,hit,655.765136082967
3,16,1,2,target,target_primed,2,blau,17,2,1.29375,hit,701.121966044108
3,19,1,2,target,target_primed,2,blau,17,1,0.352083333333333,hit,604.353300730387
3,21,1,3,target,target_primed,3,grün,20,1,0.752083333333333,hit,694.077984491984
3,21,1,3,distractor,distractor,2,blau,17,2,1.65208333333333,CR,NaN
3,22,1,3,distractor,distractor,2,blau,17,1,1.11875,CR,NaN
3,26,1,1,distractor,distractor,3,grün,20,1,0.852083333333334,CR,NaN
3,27,1,1,distractor,distractor,3,grün,20,1,1.25208333333333,FA_proper,981.660302480062
3,30,1,1,distractor,distractor,3,grün,20,1,0.752083333333333,CR,NaN
3,31,1,3,distractor,distractor,2,blau,17,1,0.94375,CR,NaN
3,33,1,2,distractor,distractor,1,orange,23,1,1.35208333333333,FA_proper,991.732041041057
3,34,1,3,target,target_primed,3,grün,20,1,1.55208333333333,miss,NaN
3,36,1,1,distractor,distractor,3,grün,20,1,0.402083333333333,CR,NaN
3,37,1,2,target,target_nonprimed,3,grün,20,1,0.252083333333333,hit,1021.62210146586
3,37,1,2,target,target_nonprimed,3,grün,20,2,1.65208333333333,hit,751.66179339091
3,41,1,2,distractor,distractor,1,orange,23,1,0.74375,FA_proper,1028.27636400859
3,41,1,2,distractor,distractor,1,orange,23,2,1.61041666666667,CR,NaN
3,51,2,2,distractor,distractor,1,orange,23,1,0.310416666666667,CR,NaN
3,51,2,2,target,target_primed,2,blau,17,2,1.41041666666667,hit,665.773852666219
3,54,2,3,distractor,distractor,2,blau,17,1,1.46875,CR,NaN
3,59,2,2,target,target_nonprimed,3,grün,20,1,0.502083333333333,hit,1291.81928634644
3,60,2,1,target,target_primed,1,orange,23,1,1.04375,hit,736.325025558472
3,62,2,2,distractor,distractor,1,orange,23,1,0.827083333333333,FA_proper,728.68234316508
3,64,2,3,target,target_primed,3,grün,20,1,0.252083333333333,hit,869.530073801677
3,64,2,3,target,target_primed,3,grün,20,2,1.25208333333333,hit,808.685175577799
3,66,2,3,distractor,distractor,2,blau,17,1,0.76875,CR,NaN
3,66,2,3,target,target_primed,3,grün,20,2,1.60208333333333,hit,717.440795898438
3,71,2,1,target,target_nonprimed,2,blau,17,1,0.235416666666667,hit,828.541787465414
3,71,2,1,distractor,distractor,3,grün,20,2,1.05208333333333,CR,NaN
3,75,2,2,distractor,distractor,1,orange,23,1,0.91875,FA_proper,780.115938186646
3,76,2,1,distractor,distractor,3,grün,20,1,0.302083333333333,CR,NaN
3,76,2,1,target,target_primed,1,orange,23,2,1.43541666666667,miss,NaN
3,84,2,2,target,target_nonprimed,3,grün,20,1,0.202083333333333,miss,NaN
3,89,2,2,target,target_nonprimed,3,grün,20,1,0.652083333333333,hit,744.820626576741
3,89,2,2,distractor,distractor,1,orange,23,2,1.69375,CR,NaN
3,91,2,3,target,target_primed,3,grün,20,1,0.652083333333333,hit,673.990853627523
3,93,2,2,distractor,distractor,1,orange,23,1,1.13541666666667,FA_proper,979.180097579956
3,94,2,1,target,target_nonprimed,2,blau,17,1,0.29375,miss,NaN
3,96,2,1,distractor,distractor,3,grün,20,1,1.10208333333333,CR,NaN
3,97,2,2,target,target_nonprimed,3,grün,20,1,1.10208333333333,hit,682.740672429403
3,98,2,3,target,target_primed,3,grün,20,1,1.20208333333333,hit,794.082657496134
3,101,3,1,target,target_primed,1,orange,23,1,0.91875,miss,NaN
3,105,3,1,distractor,distractor,3,grün,20,1,0.402083333333333,CR,NaN
3,105,3,1,distractor,distractor,3,grün,20,2,1.40208333333333,CR,NaN
3,106,3,1,distractor,distractor,3,grün,20,1,1.55208333333333,CR,NaN
3,108,3,2,target,target_nonprimed,3,grün,20,1,0.602083333333334,hit,780.923875172933
3,108,3,2,target,target_nonprimed,3,grün,20,2,1.60208333333333,hit,630.903037389119
3,112,3,1,distractor,distractor,3,grün,20,1,0.752083333333333,CR,NaN
3,112,3,1,distractor,distractor,3,grün,20,2,1.60208333333333,CR,NaN
3,117,3,3,distractor,distractor,2,blau,17,1,0.352083333333333,CR,NaN
3,117,3,3,target,target_primed,3,grün,20,2,1.50208333333333,miss,NaN
3,119,3,1,target,target_primed,1,orange,23,1,0.56875,hit,976.004362106323
3,119,3,1,distractor,distractor,3,grün,20,2,1.55208333333333,CR,NaN
3,120,3,1,distractor,distractor,3,grün,20,1,0.552083333333333,CR,NaN
3,123,3,2,target,target_nonprimed,3,grün,20,1,0.402083333333333,miss,NaN
3,123,3,2,target,target_primed,2,blau,17,2,1.29375,hit,489.449977874756
3,124,3,1,distractor,distractor,3,grün,20,1,0.552083333333333,CR,NaN
3,124,3,1,distractor,distractor,3,grün,20,2,1.50208333333333,CR,NaN
3,131,3,1,target,target_nonprimed,2,blau,17,1,0.235416666666667,miss,NaN
3,131,3,1,target,target_nonprimed,2,blau,17,2,1.11875,hit,1067.85561243693
3,133,3,2,target,target_primed,2,blau,17,1,0.46875,hit,911.622206370036
3,133,3,2,distractor,distractor,1,orange,23,2,1.52708333333333,FA_proper,944.30898030599
3,135,3,1,target,target_primed,1,orange,23,1,1.39375,hit,767.082643508911
3,140,3,2,distractor,distractor,1,orange,23,1,0.477083333333334,FA_proper,801.194938023885
3,140,3,2,distractor,distractor,1,orange,23,2,1.39375,CR,NaN
3,141,3,3,target,target_nonprimed,1,orange,23,1,0.352083333333334,miss,NaN
3,141,3,3,distractor,distractor,2,blau,17,2,1.23541666666667,CR,NaN
3,144,3,2,distractor,distractor,1,orange,23,1,0.69375,CR,NaN
3,144,3,2,target,target_primed,2,blau,17,2,1.53541666666667,miss,NaN
3,146,3,3,distractor,distractor,2,blau,17,1,0.710416666666666,CR,NaN
3,146,3,3,distractor,distractor,2,blau,17,2,1.59375,CR,NaN
3,147,3,2,distractor,distractor,1,orange,23,1,0.260416666666667,CR,NaN
3,147,3,2,target,target_nonprimed,3,grün,20,2,1.40208333333333,hit,523.960955937703
3,150,3,3,distractor,distractor,2,blau,17,1,1.29375,CR,NaN
3,155,4,3,distractor,distractor,2,blau,17,1,1.06041666666667,FA_proper,737.578884760539
3,158,4,2,distractor,distractor,1,orange,23,1,0.260416666666667,CR,NaN
3,158,4,2,target,target_nonprimed,3,grün,20,2,1.05208333333333,hit,802.918386459351
3,160,4,2,target,target_nonprimed,3,grün,20,1,0.752083333333333,hit,581.584199269613
3,162,4,2,distractor,distractor,1,orange,23,1,0.477083333333334,CR,NaN
3,162,4,2,distractor,distractor,1,orange,23,2,1.61041666666667,CR,NaN
3,165,4,3,distractor,distractor,2,blau,17,1,0.76875,CR,NaN
3,165,4,3,target,target_primed,3,grün,20,2,1.65208333333333,hit,707.753817240397
3,168,4,2,distractor,distractor,1,orange,23,1,0.39375,CR,NaN
3,168,4,2,distractor,distractor,1,orange,23,2,1.52708333333333,CR,NaN
3,170,4,1,distractor,distractor,3,grün,20,1,0.352083333333334,FA_proper,985.701481501261
3,170,4,1,distractor,distractor,3,grün,20,2,1.45208333333333,CR,NaN
3,171,4,3,distractor,distractor,2,blau,17,1,1.65208333333333,CR,NaN
3,172,4,2,distractor,distractor,1,orange,23,1,0.652083333333334,CR,NaN
3,174,4,2,target,target_primed,2,blau,17,1,0.235416666666667,hit,748.269240061442
3,174,4,2,distractor,distractor,1,orange,23,2,1.56875,CR,NaN
3,177,4,3,distractor,distractor,2,blau,17,1,0.235416666666667,CR,NaN
3,177,4,3,distractor,distractor,2,blau,17,2,1.06041666666667,CR,NaN
3,178,4,2,distractor,distractor,1,orange,23,1,0.610416666666667,CR,NaN
3,178,4,2,target,target_primed,2,blau,17,2,1.41041666666667,hit,978.222878774007
3,180,4,1,distractor,distractor,3,grün,20,1,0.702083333333333,CR,NaN
3,180,4,1,distractor,distractor,3,grün,20,2,1.55208333333333,CR,NaN
3,183,4,3,distractor,distractor,2,blau,17,1,0.535416666666667,CR,NaN
3,183,4,3,distractor,distractor,2,blau,17,2,1.46875,CR,NaN
3,188,4,3,distractor,distractor,2,blau,17,1,0.59375,CR,NaN
3,188,4,3,target,target_primed,3,grün,20,2,1.50208333333333,hit,632.001145680745
3,191,4,2,distractor,distractor,1,orange,23,1,0.74375,CR,NaN
3,191,4,2,distractor,distractor,1,orange,23,2,1.65208333333333,CR,NaN
3,193,4,3,distractor,distractor,2,blau,17,1,0.885416666666667,CR,NaN
3,194,4,2,distractor,distractor,1,orange,23,1,0.527083333333333,CR,NaN
3,194,4,2,target,target_nonprimed,3,grün,20,2,1.45208333333333,hit,637.847757339477
3,197,4,1,distractor,distractor,3,grün,20,1,0.252083333333333,CR,NaN
3,199,4,2,target,target_primed,2,blau,17,1,1.46875,hit,740.34366607666
3,202,5,1,target,target_nonprimed,2,blau,17,1,0.29375,hit,1295.42673428853
3,202,5,1,target,target_primed,1,orange,23,2,1.13541666666667,hit,453.760067621867
3,204,5,1,target,target_primed,1,orange,23,1,0.527083333333333,hit,684.790484110514
3,204,5,1,target,target_primed,1,orange,23,2,1.35208333333333,hit,549.784104029338
3,206,5,3,target,target_nonprimed,1,orange,23,1,1.17708333333333,miss,NaN
3,209,5,2,target,target_primed,2,blau,17,1,1.35208333333333,hit,669.66012318929
3,210,5,1,distractor,distractor,3,grün,20,1,0.752083333333333,CR,NaN
3,210,5,1,target,target_primed,1,orange,23,2,1.61041666666667,miss,NaN
3,211,5,1,target,target_primed,1,orange,23,1,0.610416666666667,hit,987.986501057943
3,211,5,1,target,target_nonprimed,2,blau,17,2,1.65208333333333,hit,834.489361445109
3,212,5,1,distractor,distractor,3,grün,20,1,1.15208333333333,CR,NaN
3,213,5,3,target,target_nonprimed,1,orange,23,1,0.56875,hit,734.384044011434
3,213,5,3,target,target_primed,3,grün,20,2,1.55208333333333,hit,656.105995178223
3,217,5,1,distractor,distractor,3,grün,20,1,0.552083333333333,CR,NaN
3,217,5,1,target,target_nonprimed,2,blau,17,2,1.65208333333333,hit,641.077677408854
3,219,5,3,distractor,distractor,2,blau,17,1,0.29375,CR,NaN
3,219,5,3,target,target_nonprimed,1,orange,23,2,1.26041666666667,hit,906.280120213826
3,220,5,1,distractor,distractor,3,grün,20,1,0.902083333333333,CR,NaN
3,222,5,3,distractor,distractor,2,blau,17,1,0.410416666666667,CR,NaN
3,222,5,3,distractor,distractor,2,blau,17,2,1.23541666666667,CR,NaN
3,223,5,1,target,target_primed,1,orange,23,1,1.21875,hit,846.546125411988
3,224,5,3,target,target_nonprimed,1,orange,23,1,0.74375,hit,651.525592803955
3,224,5,3,distractor,distractor,2,blau,17,2,1.53541666666667,CR,NaN
3,225,5,3,distractor,distractor,2,blau,17,1,0.46875,CR,NaN
3,225,5,3,target,target_primed,3,grün,20,2,1.40208333333333,hit,565.86480140686
3,226,5,2,target,target_primed,2,blau,17,1,0.235416666666667,hit,686.992899576823
3,227,5,2,target,target_nonprimed,3,grün,20,1,1.35208333333333,miss,NaN
3,228,5,3,target,target_nonprimed,1,orange,23,1,0.652083333333334,hit,948.539559046427
3,228,5,3,distractor,distractor,2,blau,17,2,1.53541666666667,CR,NaN
3,229,5,2,target,target_primed,2,blau,17,1,0.59375,hit,539.532931645711
3,230,5,1,distractor,distractor,3,grün,20,1,0.452083333333333,CR,NaN
3,230,5,1,distractor,distractor,3,grün,20,2,1.45208333333333,FA_proper,713.754796981811
3,231,5,2,distractor,distractor,1,orange,23,1,1.47708333333333,FA_proper,783.374786376953
3,236,5,1,distractor,distractor,3,grün,20,1,0.402083333333333,CR,NaN
3,236,5,1,target,target_nonprimed,2,blau,17,2,1.29375,miss,NaN
3,238,5,1,distractor,distractor,3,grün,20,1,1.00208333333333,CR,NaN
3,241,5,1,target,target_nonprimed,2,blau,17,1,1.41041666666667,hit,697.283617655436
3,245,5,2,target,target_primed,2,blau,17,1,1.65208333333333,hit,576.83474222819
3,246,5,3,target,target_nonprimed,1,orange,23,1,0.527083333333333,hit,562.21079826355
3,247,5,1,target,target_nonprimed,2,blau,17,1,1.17708333333333,hit,582.790946960449
3,248,5,1,distractor,distractor,3,grün,20,1,0.602083333333333,CR,NaN
3,248,5,1,target,target_primed,1,orange,23,2,1.61041666666667,hit,630.15243212382
3,251,6,1,distractor,distractor,3,grün,20,1,0.352083333333334,CR,NaN
3,251,6,1,target,target_primed,1,orange,23,2,1.26041666666667,hit,730.780490239461
3,254,6,1,target,target_nonprimed,2,blau,17,1,1.59375,hit,777.49015490214
3,255,6,2,target,target_nonprimed,3,grün,20,1,0.552083333333333,hit,606.403748194376
3,255,6,2,distractor,distractor,1,orange,23,2,1.47708333333333,CR,NaN
3,256,6,1,distractor,distractor,3,grün,20,1,0.502083333333333,FA_proper,724.875020980835
3,256,6,1,target,target_nonprimed,2,blau,17,2,1.46875,hit,597.361882527669
3,262,6,3,distractor,distractor,2,blau,17,1,0.710416666666667,CR,NaN
3,266,6,1,target,target_nonprimed,2,blau,17,1,1.00208333333333,hit,622.061602274576
3,267,6,3,target,target_nonprimed,1,orange,23,1,0.69375,hit,1145.98191579183
3,267,6,3,target,target_primed,3,grün,20,2,1.60208333333333,hit,641.7640209198
3,268,6,1,target,target_nonprimed,2,blau,17,1,0.235416666666667,hit,1195.01705169678
3,268,6,1,distractor,distractor,3,grün,20,2,1.30208333333333,CR,NaN
3,275,6,2,distractor,distractor,1,orange,23,1,1.21875,CR,NaN
3,276,6,3,distractor,distractor,2,blau,17,1,0.652083333333333,CR,NaN
3,276,6,3,distractor,distractor,2,blau,17,2,1.65208333333333,CR,NaN
3,278,6,3,distractor,distractor,2,blau,17,1,0.535416666666667,CR,NaN
3,278,6,3,distractor,distractor,2,blau,17,2,1.65208333333333,CR,NaN
3,289,6,2,target,target_nonprimed,3,grün,20,1,0.702083333333333,hit,683.738978703817
3,289,6,2,distractor,distractor,1,orange,23,2,1.61041666666667,CR,NaN
3,291,6,1,target,target_primed,1,orange,23,1,0.610416666666667,hit,970.768388112386
3,292,6,3,target,target_nonprimed,1,orange,23,1,0.310416666666667,hit,709.997781117757
3,293,6,3,target,target_primed,3,grün,20,1,0.452083333333333,hit,526.886320114136
3,293,6,3,target,target_primed,3,grün,20,2,1.55208333333333,hit,705.997943878174
3,298,6,3,target,target_nonprimed,1,orange,23,1,0.260416666666667,hit,705.582253138224
3,298,6,3,target,target_primed,3,grün,20,2,1.55208333333333,hit,767.078828811646
3,300,6,1,target,target_primed,1,orange,23,1,0.74375,hit,676.526403427124
3,300,6,1,distractor,distractor,3,grün,20,2,1.60208333333333,CR,NaN
3,301,7,2,distractor,distractor,1,orange,23,1,1.65208333333333,CR,NaN
3,305,7,1,distractor,distractor,3,grün,20,1,1.05208333333333,CR,NaN
3,306,7,2,target,target_nonprimed,3,grün,20,1,0.452083333333333,hit,643.299468358358
3,306,7,2,distractor,distractor,1,orange,23,2,1.47708333333333,CR,NaN
3,309,7,3,target,target_primed,3,grün,20,1,1.50208333333333,hit,675.008916854858
3,310,7,3,target,target_primed,3,grün,20,1,0.302083333333333,hit,753.573592503865
3,313,7,1,target,target_primed,1,orange,23,1,0.39375,hit,587.764994303385
3,314,7,3,target,target_primed,3,grün,20,1,0.952083333333333,hit,687.554423014323
3,318,7,3,target,target_primed,3,grün,20,1,0.352083333333334,hit,616.539653142293
3,318,7,3,target,target_nonprimed,1,orange,23,2,1.21875,hit,652.795616785685
3,322,7,1,target,target_primed,1,orange,23,1,0.785416666666667,hit,734.547106424968
3,322,7,1,target,target_nonprimed,2,blau,17,2,1.65208333333333,miss,NaN
3,324,7,1,distractor,distractor,3,grün,20,1,0.702083333333333,CR,NaN
3,324,7,1,distractor,distractor,3,grün,20,2,1.60208333333333,CR,NaN
3,329,7,3,distractor,distractor,2,blau,17,1,0.46875,CR,NaN
3,329,7,3,distractor,distractor,2,blau,17,2,1.65208333333333,CR,NaN
3,331,7,2,target,target_nonprimed,3,grün,20,1,0.352083333333334,hit,893.679523468017
3,331,7,2,target,target_primed,2,blau,17,2,1.53541666666667,hit,620.471445719401
3,333,7,1,target,target_primed,1,orange,23,1,1.61041666666667,miss,NaN
3,334,7,2,target,target_nonprimed,3,grün,20,1,0.852083333333333,hit,659.758774439494
3,338,7,2,distractor,distractor,1,orange,23,1,0.310416666666667,CR,NaN
3,338,7,2,target,target_nonprimed,3,grün,20,2,1.15208333333333,hit,648.300234476725
3,342,7,2,distractor,distractor,1,orange,23,1,1.04375,FA_proper,461.035712560018
3,344,7,1,target,target_primed,1,orange,23,1,0.39375,hit,699.59397315979
3,344,7,1,distractor,distractor,3,grün,20,2,1.45208333333333,CR,NaN
3,346,7,1,target,target_nonprimed,2,blau,17,1,0.535416666666666,hit,888.268645604452
3,346,7,1,distractor,distractor,3,grün,20,2,1.40208333333333,CR,NaN
3,348,7,3,distractor,distractor,2,blau,17,1,1.23541666666667,CR,NaN
3,350,7,1,distractor,distractor,3,grün,20,1,0.252083333333333,CR,NaN
3,350,7,1,target,target_nonprimed,2,blau,17,2,1.35208333333333,hit,562.537097930909
3,351,8,1,distractor,distractor,3,grün,20,1,0.202083333333333,CR,NaN
3,351,8,1,distractor,distractor,3,grün,20,2,1.45208333333333,CR,NaN
3,352,8,3,distractor,distractor,2,blau,17,1,0.652083333333333,CR,NaN
3,361,8,3,target,target_primed,3,grün,20,1,0.552083333333333,hit,737.149302164713
3,361,8,3,distractor,distractor,2,blau,17,2,1.65208333333333,CR,NaN
3,373,8,2,target,target_primed,2,blau,17,1,0.59375,hit,586.506239573161
3,373,8,2,target,target_nonprimed,3,grün,20,2,1.55208333333333,miss,NaN
3,374,8,2,distractor,distractor,1,orange,23,1,0.21875,CR,NaN
3,374,8,2,distractor,distractor,1,orange,23,2,1.69375,CR,NaN
