amplitude_induced;amplitude_evoked;modulation_induced;modulation_evoked;subtraction_induced;subtraction_evoked;subjects;condition;time;RDK_id;RDK_position;RDK_freq;RDK_color;RDK_isattended;RDK_isprimed;RDK_electrodes
5.83134973825082;3.56534726591505;-5.34166453917897;4.07963355453715;-0.329068897743903;0.139751744340863;4;1;[0.5 1.5] ;RDK1;center;17;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
7.10409619822305;5.18486822497915;-1.35692417288867;-1.92995451891975;-0.0977232286915974;-0.102034824310675;4;1;[0.5 1.5] ;RDK2;center;20;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.18992586389801;1.78521719028258;-0.917362758581053;-10.2454422311724;-0.0387926891710633;-0.203781735967602;4;1;[0.5 1.5] ;RDK3;center;23;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.12187009591323;2.7539294873469;-13.8736856258164;-23.5666188328529;-0.82505812588528;-0.849115995260386;4;2;[0.5 1.5] ;RDK1;center;17;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.44788823184177;4.51957506576233;-10.4729233524434;-10.52428870022;-0.754277273042667;-0.531600275688622;4;2;[0.5 1.5] ;RDK2;center;20;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.4292756354315;2.44782291502642;3.16008957771585;22.9728299678038;0.135681423209828;0.457283284713531;4;2;[0.5 1.5] ;RDK3;center;23;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.11376502386917;4.27001975168138;2.02312393730315;23.7669630957933;0.121236283398239;0.819971657363621;4;3;[0.5 1.5] ;RDK1;center;17;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.28133331248041;4.24470898032894;-11.9639509926543;-17.1465893541526;-0.853622632619192;-0.878446418152758;4;3;[0.5 1.5] ;RDK2;center;20;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.18416246295681;1.7742970624619;-0.404532637819288;-13.3907920291928;-0.016995053319536;-0.274326985757027;4;3;[0.5 1.5] ;RDK3;center;23;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.69015278900869;3.59552346566725;-7.63366704071571;4.96053731454473;-0.470265846986037;0.169927944093061;4;1;[1 2] ;RDK1;center;17;grün;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
7.00531447991817;5.13321825756124;-2.72854587636696;-2.90689634925752;-0.196504946996474;-0.15368479172859;4;1;[1 2] ;RDK2;center;20;orange;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.11046423291314;1.71857577721043;-2.79645757152873;-13.5959424346991;-0.11825432015594;-0.270423149039759;4;1;[1 2] ;RDK3;center;23;blau;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.14393704036284;2.83705828845854;-13.5026210421088;-21.2594372690087;-0.80299118143567;-0.765987194148746;4;2;[1 2] ;RDK1;center;17;grün;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.63740364052135;4.75714926871322;-7.84155632052711;-5.82094369848728;-0.564761864363089;-0.294026072737733;4;2;[1 2] ;RDK2;center;20;orange;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.30080832814324;2.18740865658726;0.168020440800554;9.89023394844064;0.00721411592156151;0.19686902627437;4;2;[1 2] ;RDK3;center;23;blau;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
5.98398902712489;4.04367098035897;-0.142506005659482;17.2062206036754;-0.00853971334604164;0.593622886041213;4;3;[1 2] ;RDK1;center;17;grün;attended;nonprimed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
6.23768588071744;4.19830912087091;-12.5756917251664;-18.0522784431813;-0.897270064382158;-0.92484627761079;4;3;[1 2] ;RDK2;center;20;orange;not attended;not attended;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
4.16215622636693;1.8898269858586;-0.928346289285931;-7.75140087310708;-0.0390012899094083;-0.158797062360323;4;3;[1 2] ;RDK3;center;23;blau;attended;primed;{'P5','PO3','PO7','O1','I1','POz','Oz','Iz','P6','PO4','PO8','O2','I2'}
