time;condition;participant;SSVEP_mod
1054.14200638494;primed;3;6.01788584391276
1061.94687694654;primed;3;5.76437870661418
1069.75174750814;primed;3;5.50977007548014
1077.55661806973;primed;3;5.25368070602417
1085.36148863133;primed;3;4.99581654866536
1093.16635919293;primed;3;4.73604615529378
1100.97122975453;primed;3;4.47431437174479
1108.77610031613;primed;3;4.21075216929118
1116.58097087773;primed;3;3.94561878840129
1124.38584143933;primed;3;3.67927980422974
1132.19071200093;primed;3;3.41225290298462
1139.99558256253;primed;3;3.14515002568563
1147.80045312413;primed;3;2.87868165969849
1155.60532368573;primed;3;2.61366764704386
1163.41019424733;primed;3;2.3509422938029
1171.21506480893;primed;3;2.09145164489746
1179.01993537052;primed;3;1.83611504236857
1186.82480593212;primed;3;1.58589061101278
1194.62967649372;primed;3;1.34168243408203
1202.43454705532;primed;3;1.10439825057983
1210.23941761692;primed;3;0.874837239583333
1218.04428817852;primed;3;0.653757731119792
1225.84915874012;primed;3;0.441823323567708
1233.65402930172;primed;3;0.23957888285319
1241.45889986332;primed;3;0.0474135080973307
1249.26377042492;primed;3;-0.134356816609701
1257.06864098652;primed;3;-0.305622736612956
1264.87351154812;primed;3;-0.466324806213379
1272.67838210972;primed;3;-0.616661707560221
1280.48325267132;primed;3;-0.756893475850423
1288.28812323291;primed;3;-0.887445608774821
1296.09299379451;primed;3;-1.00888792673747
1303.89786435611;primed;3;-1.12188863754272
1311.70273491771;primed;3;-1.22723197937012
1319.50760547931;primed;3;-1.32581583658854
1327.31247604091;primed;3;-1.41859245300293
1335.11734660251;primed;3;-1.50657892227173
1342.92221716411;primed;3;-1.59083604812622
1350.72708772571;primed;3;-1.67244688669841
1358.53195828731;primed;3;-1.75243822733561
1366.33682884891;primed;3;-1.83188501993815
1374.14169941051;primed;3;-1.91168181101481
1381.94656997211;primed;3;-1.99258931477865
1389.7514405337;primed;3;-2.0748872756958
1397.5563110953;primed;3;-2.15649207433065
1405.3611816569;primed;3;-2.22904682159424
1413.1660522185;primed;3;-2.29067595799764
1420.9709227801;primed;3;-2.35113302866618
1428.7757933417;primed;3;-2.41530927022298
1436.5806639033;primed;3;-2.48448260625203
1444.3855344649;primed;3;-2.55913130442301
1452.1904050265;primed;3;-2.6394206682841
1459.9952755881;primed;3;-2.72533512115479
1467.8001461497;primed;3;-2.81669696172078
1475.6050167113;primed;3;-2.91317319869995
1483.4098872729;primed;3;-3.01433404286702
1491.2147578345;primed;3;-3.11965354283651
1499.01962839609;primed;3;-3.22851530710856
1506.82449895769;primed;3;-3.34026217460632
1514.62936951929;primed;3;-3.45416665077209
1522.43424008089;primed;3;-3.56952166557312
1530.23911064249;primed;3;-3.68562332789103
1538.04398120409;primed;3;-3.80179699261983
1545.84885176569;primed;3;-3.9174477259318
1553.65372232729;primed;3;-4.03205370903015
1561.45859288889;primed;3;-4.14522870381673
1569.26346345049;primed;3;-4.25671132405599
1577.06833401209;primed;3;-4.36641383171082
1584.87320457369;primed;3;-4.47440346082052
1592.67807513529;primed;3;-4.58098069826762
1600.48294569689;primed;3;-4.68661793073018
1608.28781625848;primed;3;-4.79205441474915
1616.09268682008;primed;3;-4.89818652470907
1623.89755738168;primed;3;-5.00617615381877
1631.70242794328;primed;3;-5.11739253997803
1639.50729850488;primed;3;-5.23339128494263
1647.31216906648;primed;3;-5.35594209035238
1655.11703962808;primed;3;-5.48694141705831
1662.92191018968;primed;3;-5.62848043441772
1670.72678075128;primed;3;-5.78271547953288
1678.53165131288;primed;3;-5.95195309321086
1686.33652187448;primed;3;-6.13849544525146
1694.14139243608;primed;3;-6.34470788637797
1701.94626299768;primed;3;-6.57294019063314
-998.538973776848;nonprimed;3;14.0623153845469
-990.734103215249;nonprimed;3;13.9504987398783
-982.929232653649;nonprimed;3;13.8290579319
-975.12436209205;nonprimed;3;13.6980770428975
-967.319491530451;nonprimed;3;13.5576072533925
-959.514620968851;nonprimed;3;13.4077547391256
-951.709750407252;nonprimed;3;13.2485883235931
-943.904879845653;nonprimed;3;13.0802472432454
-936.100009284054;nonprimed;3;12.9028934637705
-928.295138722454;nonprimed;3;12.7167901992798
-920.490268160855;nonprimed;3;12.5222449302673
-912.685397599256;nonprimed;3;12.3196603457133
-904.880527037657;nonprimed;3;12.1095422108968
-897.075656476058;nonprimed;3;11.8924457232157
-889.270785914458;nonprimed;3;11.6690675417582
-881.465915352859;nonprimed;3;11.4401694933573
-873.66104479126;nonprimed;3;11.2066232363383
-865.85617422966;nonprimed;3;10.9693250656128
-858.051303668061;nonprimed;3;10.7293130556742
-850.246433106462;nonprimed;3;10.4876519838969
-842.441562544863;nonprimed;3;10.2454657554626
-834.636691983264;nonprimed;3;10.0038766860962
-826.831821421664;nonprimed;3;9.76407130559286
-819.026950860065;nonprimed;3;9.52721834182739
-811.222080298466;nonprimed;3;9.29443836212158
-803.417209736867;nonprimed;3;9.06684001286825
-795.612339175267;nonprimed;3;8.84550428390503
-787.807468613668;nonprimed;3;8.63137626647949
-780.002598052069;nonprimed;3;8.42534335454305
-772.19772749047;nonprimed;3;8.22815497716268
-764.39285692887;nonprimed;3;8.04045995076497
-756.587986367271;nonprimed;3;7.86274639765422
-748.783115805672;nonprimed;3;7.6953452428182
-740.978245244072;nonprimed;3;7.5384259223938
-733.173374682473;nonprimed;3;7.3919734954834
-725.368504120874;nonprimed;3;7.25583251317342
-717.563633559275;nonprimed;3;7.1296059290568
-709.758762997675;nonprimed;3;7.01276048024495
-701.953892436076;nonprimed;3;6.90460220972697
-694.149021874477;nonprimed;3;6.80424555142721
-686.344151312878;nonprimed;3;6.71069423357646
-678.539280751278;nonprimed;3;6.62276379267375
-670.734410189679;nonprimed;3;6.53921167055766
-662.92953962808;nonprimed;3;6.4586755434672
-655.124669066481;nonprimed;3;6.3797455628713
-647.319798504881;nonprimed;3;6.30094393094381
-639.514927943282;nonprimed;3;6.22080580393473
-631.710057381683;nonprimed;3;6.13786975542704
-623.905186820084;nonprimed;3;6.05069796244303
-616.100316258484;nonprimed;3;5.95795130729675
-608.295445696885;nonprimed;3;5.85835377375285
-600.490575135286;nonprimed;3;5.75076937675476
-592.685704573686;nonprimed;3;5.63418865203857
-584.880834012087;nonprimed;3;5.50778905550639
-577.075963450488;nonprimed;3;5.37088529268901
-569.271092888889;nonprimed;3;5.22299194335938
-561.466222327289;nonprimed;3;5.06388545036316
-553.66135176569;nonprimed;3;4.8934580485026
-545.856481204091;nonprimed;3;4.71191024780273
-538.051610642492;nonprimed;3;4.51961342493693
-530.246740080893;nonprimed;3;4.31719819704692
-522.441869519293;nonprimed;3;4.10551246007283
-514.636998957694;nonprimed;3;3.88565063476562
-506.832128396095;nonprimed;3;3.65894635518392
-499.027257834495;nonprimed;3;3.42693909009298
-491.222387272896;nonprimed;3;3.19138550758362
-483.417516711297;nonprimed;3;2.95408566792806
-475.612646149698;nonprimed;3;2.71667639414469
-467.807775588099;nonprimed;3;2.48040358225505
-460.002905026499;nonprimed;3;2.24596858024597
-452.1980344649;nonprimed;3;2.01378266016642
-444.393163903301;nonprimed;3;1.78417364756266
-436.588293341701;nonprimed;3;1.55753095944722
-428.783422780102;nonprimed;3;1.33438507715861
-420.978552218503;nonprimed;3;1.11533006032308
-413.173681656904;nonprimed;3;0.900993744532267
-405.368811095304;nonprimed;3;0.691954294840495
-397.563940533705;nonprimed;3;0.48870841662089
-389.759069972106;nonprimed;3;0.291667381922404
-381.954199410507;nonprimed;3;0.1010795434316
-374.149328848907;nonprimed;3;-0.0828981399536133
-366.344458287308;nonprimed;3;-0.260249773661296
-358.539587725709;nonprimed;3;-0.431082646052043
-350.73471716411;nonprimed;3;-0.595490137736003
-342.92984660251;nonprimed;3;-0.753474235534668
-335.124976040911;nonprimed;3;-0.904347499211629
-327.320105479312;nonprimed;3;-1.04413032531738
-319.515234917712;nonprimed;3;-1.1632760365804
-311.710364356113;nonprimed;3;-1.26049518585205
-303.905493794514;nonprimed;3;-1.34371519088745
-296.100623232915;nonprimed;3;-1.4176607131958
-288.295752671315;nonprimed;3;-1.48550264040629
-280.490882109716;nonprimed;3;-1.55026117960612
-272.686011548117;nonprimed;3;-1.61449710528056
-264.881140986518;nonprimed;3;-1.68026487032572
-257.076270424918;nonprimed;3;-1.74911022186279
-249.271399863319;nonprimed;3;-1.8223245938619
-241.46652930172;nonprimed;3;-1.90081588427226
-233.661658740121;nonprimed;3;-1.98531540234884
-225.856788178521;nonprimed;3;-2.07629601160685
-218.051917616922;nonprimed;3;-2.17402784029643
-210.247047055323;nonprimed;3;-2.27857240041097
-202.442176493724;nonprimed;3;-2.38980460166931
-194.637305932124;nonprimed;3;-2.50743818283081
-186.832435370525;nonprimed;3;-2.6310027440389
-179.027564808926;nonprimed;3;-2.75989770889282
-171.222694247327;nonprimed;3;-2.89343388875326
-163.417823685727;nonprimed;3;-3.03080288569132
-155.612953124128;nonprimed;3;-3.17114583651225
-147.808082562529;nonprimed;3;-3.31356318791707
-140.00321200093;nonprimed;3;-3.45715483029683
-132.19834143933;nonprimed;3;-3.60104632377625
-124.393470877731;nonprimed;3;-3.7443737188975
-116.588600316132;nonprimed;3;-3.88638766606649
-108.783729754533;nonprimed;3;-4.02637720108032
-100.978859192933;nonprimed;3;-4.1637659072876
-93.1739886313341;nonprimed;3;-4.29808290799459
-85.3691180697348;nonprimed;3;-4.42900053660075
-77.5642475081355;nonprimed;3;-4.5563379128774
-69.7593769465363;nonprimed;3;-4.6800176302592
-61.954506384937;nonprimed;3;-4.80013680458069
-54.1496358233378;nonprimed;3;-4.91694418589274
-46.3447652617385;nonprimed;3;-5.0307830174764
-38.5398947001393;nonprimed;3;-5.14216407140096
-30.73502413854;nonprimed;3;-5.25169769922892
-22.9301535769407;nonprimed;3;-5.36009661356608
-15.1252830153415;nonprimed;3;-5.46815188725789
-7.32041245374224;nonprimed;3;-5.57674956321716
0.484458107857039;nonprimed;3;-5.68679769833883
8.28932866945629;nonprimed;3;-5.79926379521688
16.0941992310556;nonprimed;3;-5.91509747505188
23.8990697926548;nonprimed;3;-6.03527625401815
31.7039403542541;nonprimed;3;-6.16068045298258
39.5088109158533;nonprimed;3;-6.29220016797384
47.3136814774526;nonprimed;3;-6.43061621983846
55.1185520390518;nonprimed;3;-6.57661358515422
62.9234226006511;nonprimed;3;-6.73076097170512
70.7282931622504;nonprimed;3;-6.89349190394084
78.5331637238496;nonprimed;3;-7.06508564949036
86.3380342854489;nonprimed;3;-7.24567182858785
94.1429048470481;nonprimed;3;-7.43517684936523
101.947775408647;nonprimed;3;-7.63338994979858
109.752645970247;nonprimed;3;-7.83992799123128
117.557516531846;nonprimed;3;-8.05429617563883
125.362387093445;nonprimed;3;-8.27588621775309
133.167257655044;nonprimed;3;-8.50410461425781
140.972128216644;nonprimed;3;-8.73830111821493
148.776998778243;nonprimed;3;-8.9778581460317
156.581869339842;nonprimed;3;-9.22213172912598
164.386739901441;nonprimed;3;-9.47039731343587
172.191610463041;nonprimed;3;-9.72185508410136
179.99648102464;nonprimed;3;-9.97555271784464
187.801351586239;nonprimed;3;-10.2304759025574
195.606222147838;nonprimed;3;-10.4854878584544
203.411092709438;nonprimed;3;-10.7393803596497
211.215963271037;nonprimed;3;-10.9909196694692
219.020833832636;nonprimed;3;-11.2388511498769
226.825704394236;nonprimed;3;-11.4819445610046
234.630574955835;nonprimed;3;-11.7190005779266
242.435445517434;nonprimed;3;-11.9488931496938
250.240316079033;nonprimed;3;-12.1705889701843
258.045186640632;nonprimed;3;-12.383180697759
265.850057202232;nonprimed;3;-12.5858659744263
273.654927763831;nonprimed;3;-12.7780078252157
281.45979832543;nonprimed;3;-12.9591071605682
289.26466888703;nonprimed;3;-13.1288113594055
297.069539448629;nonprimed;3;-13.2868986924489
304.874410010228;nonprimed;3;-13.4332993030548
312.679280571827;nonprimed;3;-13.5680554707845
320.484151133427;nonprimed;3;-13.6912984848022
328.289021695026;nonprimed;3;-13.8032439549764
336.093892256625;nonprimed;3;-13.9041725794474
343.898762818224;nonprimed;3;-13.9944175084432
351.703633379824;nonprimed;3;-14.0743430455526
359.508503941423;nonprimed;3;-14.1443530718486
367.313374503022;nonprimed;3;-14.2048989931742
375.118245064621;nonprimed;3;-14.2564476331075
382.923115626221;nonprimed;3;-14.2995382944743
390.72798618782;nonprimed;3;-14.3346942265828
398.532856749419;nonprimed;3;-14.3625081380208
406.337727311018;nonprimed;3;-14.3835582733154
414.142597872618;nonprimed;3;-14.3984731038411
421.947468434217;nonprimed;3;-14.4078272183736
429.752338995816;nonprimed;3;-14.4121910730998
437.557209557415;nonprimed;3;-14.4120292663574
445.362080119015;nonprimed;3;-14.407660484314
453.166950680614;nonprimed;3;-14.3992047309875
460.971821242213;nonprimed;3;-14.3865067164103
468.776691803812;nonprimed;3;-14.3690865834554
476.581562365412;nonprimed;3;-14.3460313479106
484.38643386084;nonprimed;3;-14.3158615430196
492.191310970877;nonprimed;3;-14.2764507929484
499.996189029123;nonprimed;3;-14.2251370747884
507.80106613916;nonprimed;3;-14.1594287554423
515.605937634588;nonprimed;3;-14.0780056317647
523.410808196188;nonprimed;3;-13.9805709520976
531.215678757787;nonprimed;3;-13.8671043713888
539.020549319386;nonprimed;3;-13.7373628616333
546.825419880985;nonprimed;3;-13.5907944043477
554.630290442585;nonprimed;3;-13.4267802238464
562.435161004184;nonprimed;3;-13.2447279294332
570.240031565783;nonprimed;3;-13.0441204706828
578.044902127382;nonprimed;3;-12.8246089617411
585.849772688982;nonprimed;3;-12.5860452651978
593.654643250581;nonprimed;3;-12.3284001350403
601.45951381218;nonprimed;3;-12.0518727302551
609.264384373779;nonprimed;3;-11.756817817688
617.069254935379;nonprimed;3;-11.4437405268351
624.874125496978;nonprimed;3;-11.1132756868998
632.678996058577;nonprimed;3;-10.7662138938904
640.483866620177;nonprimed;3;-10.403392791748
648.288737181776;nonprimed;3;-10.0257075627645
656.093607743375;nonprimed;3;-9.63392448425293
663.898478304974;nonprimed;3;-9.22854550679525
671.703348866573;nonprimed;3;-8.80931393305461
679.508219428173;nonprimed;3;-8.37505070368449
687.313089989772;nonprimed;3;-7.92487255732218
695.117960551371;nonprimed;3;-7.46066586176554
702.92283111297;nonprimed;3;-6.98651281992594
710.72770167457;nonprimed;3;-6.50621477762858
718.532572236169;nonprimed;3;-6.02248096466064
726.337442797768;nonprimed;3;-5.53719647725423
734.142313359367;nonprimed;3;-5.05183506011963
741.947183920967;nonprimed;3;-4.5600258509318
749.752054482566;nonprimed;3;-4.04007244110107
757.556925044165;nonprimed;3;-3.50890596707662
765.361795605765;nonprimed;3;-2.980925877889
773.166666167364;nonprimed;3;-2.45717986424764
780.971536728963;nonprimed;3;-1.93834273020426
788.776407290562;nonprimed;3;-1.42479705810547
796.581277852162;nonprimed;3;-0.916828632354736
804.386148413761;nonprimed;3;-0.414504686991374
812.19101897536;nonprimed;3;0.0822186470031738
819.995889536959;nonprimed;3;0.573613007863363
827.800760098558;nonprimed;3;1.06014426549276
835.605630660158;nonprimed;3;1.54266786575317
843.410501221757;nonprimed;3;2.02278518676758
851.215371783356;nonprimed;3;2.50297578175863
859.020242344956;nonprimed;3;2.9846134185791
866.825112906555;nonprimed;3;3.46628443400065
874.629983468154;nonprimed;3;3.94609832763672
882.434854029753;nonprimed;3;4.42313989003499
890.239724591353;nonprimed;3;4.89708773295085
898.044595152952;nonprimed;3;5.36778958638509
905.849465714551;nonprimed;3;5.83526706695557
913.65433627615;nonprimed;3;6.29948012034098
921.459206837749;nonprimed;3;6.76047801971436
929.264077399349;nonprimed;3;7.21824963887533
937.068947960948;nonprimed;3;7.67277463277181
944.873818522548;nonprimed;3;8.12397575378418
952.678689084147;nonprimed;3;8.57178433736165
960.483559645746;nonprimed;3;9.01606623331706
968.288430207345;nonprimed;3;9.45679378509521
976.093300768944;nonprimed;3;9.89400736490885
983.898171330544;nonprimed;3;10.3279813130697
991.703041892143;nonprimed;3;10.7591683069865
999.507912453742;nonprimed;3;11.1877899169922
1007.31278301534;nonprimed;3;11.6132316589355
1015.11765357694;nonprimed;3;12.0340048472087
1022.92252413854;nonprimed;3;12.4484001795451
1030.72739470014;nonprimed;3;12.8549098968506
1038.53226526174;nonprimed;3;13.2523339589437
1046.33713582334;nonprimed;3;13.639684677124
1054.14200638494;nonprimed;3;14.01615746816
1061.94687694654;nonprimed;3;14.381067276001
1069.75174750814;nonprimed;3;14.7338663736979
1077.55661806973;nonprimed;3;15.0740858713786
1085.36148863133;nonprimed;3;15.401416460673
1093.16635919293;nonprimed;3;15.7156489690145
1100.97122975453;nonprimed;3;16.0167058308919
1108.77610031613;nonprimed;3;16.3046321868896
1116.58097087773;nonprimed;3;16.5796276728312
1124.38584143933;nonprimed;3;16.8419914245605
1132.19071200093;nonprimed;3;17.09215259552
1139.99558256253;nonprimed;3;17.3306608200073
1147.80045312413;nonprimed;3;17.5581925710042
1155.60532368573;nonprimed;3;17.7754885355632
1163.41019424733;nonprimed;3;17.9833799997966
1171.21506480893;nonprimed;3;18.1827742258708
1179.01993537052;nonprimed;3;18.3746134440104
1186.82480593212;nonprimed;3;18.5598691304525
1194.62967649372;nonprimed;3;18.7394812901815
1202.43454705532;nonprimed;3;18.9144248962402
1210.23941761692;nonprimed;3;19.0855957667033
1218.04428817852;nonprimed;3;19.2538266181946
1225.84915874012;nonprimed;3;19.419872601827
1233.65402930172;nonprimed;3;19.5843788782756
1241.45889986332;nonprimed;3;19.7478537559509
1249.26377042492;nonprimed;3;19.9106918970744
1257.06864098652;nonprimed;3;20.0731428464254
1264.87351154812;nonprimed;3;20.2353199323018
1272.67838210972;nonprimed;3;20.3972098032633
1280.48325267132;nonprimed;3;20.5586261749268
1288.28812323291;nonprimed;3;20.7193031311035
1296.09299379451;nonprimed;3;20.8788531621297
1303.89786435611;nonprimed;3;21.0367736816406
1311.70273491771;nonprimed;3;21.1924727757772
1319.50760547931;nonprimed;3;21.3452876408895
1327.31247604091;nonprimed;3;21.4944858551025
1335.11734660251;nonprimed;3;21.639285326004
1342.92221716411;nonprimed;3;21.778869787852
1350.72708772571;nonprimed;3;21.9124209880829
1358.53195828731;nonprimed;3;22.0391108194987
1366.33682884891;nonprimed;3;22.1581298510234
1374.14169941051;nonprimed;3;22.2687377134959
1381.94656997211;nonprimed;3;22.3702533245087
1389.7514405337;nonprimed;3;22.4620858828227
1397.5563110953;nonprimed;3;22.5437719027201
1405.3611816569;nonprimed;3;22.6149694919586
1413.1660522185;nonprimed;3;22.6754350662231
1420.9709227801;nonprimed;3;22.7250658671061
1428.7757933417;nonprimed;3;22.763742685318
1436.5806639033;nonprimed;3;22.7913717428843
1444.3855344649;nonprimed;3;22.8078478177388
1452.1904050265;nonprimed;3;22.8130713303884
1459.9952755881;nonprimed;3;22.8070421218872
1467.8001461497;nonprimed;3;22.7898519833883
1475.6050167113;nonprimed;3;22.7617387771606
1483.4098872729;nonprimed;3;22.7229644457499
1491.2147578345;nonprimed;3;22.6739571889242
1499.01962839609;nonprimed;3;22.6151721477509
1506.82449895769;nonprimed;3;22.547118028005
1514.62936951929;nonprimed;3;22.4703033765157
1522.43424008089;nonprimed;3;22.3852559725444
1530.23911064249;nonprimed;3;22.2924308776855
1538.04398120409;nonprimed;3;22.1922793388367
1545.84885176569;nonprimed;3;22.0851578712463
1553.65372232729;nonprimed;3;21.9713215827942
1561.45859288889;nonprimed;3;21.8509243329366
1569.26346345049;nonprimed;3;21.7239957650503
1577.06833401209;nonprimed;3;21.5904222329458
1584.87320457369;nonprimed;3;21.4499308268229
1592.67807513529;nonprimed;3;21.3020806312561
1600.48294569689;nonprimed;3;21.1462661425273
1608.28781625848;nonprimed;3;20.9817330042521
1616.09268682008;nonprimed;3;20.807496547699
1623.89755738168;nonprimed;3;20.6224941412608
1631.70242794328;nonprimed;3;20.4254650274913
1639.50729850488;nonprimed;3;20.2149829864502
1647.31216906648;nonprimed;3;19.9895656903585
1655.11703962808;nonprimed;3;19.7475767930349
1662.92191018968;nonprimed;3;19.4873354434967
1670.72678075128;nonprimed;3;19.2070737679799
1678.53165131288;nonprimed;3;18.9050084749858
1686.33652187448;nonprimed;3;18.5793166160583
1694.14139243608;nonprimed;3;18.2282270590464
1701.94626299768;nonprimed;3;17.8499814669291
-998.538973776848;not attended;3;-3.93733970324198
-990.734103215249;not attended;3;-3.87408932050069
-982.929232653649;not attended;3;-3.81769935290019
-975.12436209205;not attended;3;-3.7687083085378
-967.319491530451;not attended;3;-3.72766057650248
-959.514620968851;not attended;3;-3.69505476951599
-951.709750407252;not attended;3;-3.6713322798411
-943.904879845653;not attended;3;-3.65682236353556
-936.100009284054;not attended;3;-3.65178577105204
-928.295138722454;not attended;3;-3.65635347366333
-920.490268160855;not attended;3;-3.67050369580587
-912.685397599256;not attended;3;-3.69406549135844
-904.880527037657;not attended;3;-3.72671286265055
-897.075656476058;not attended;3;-3.76792542139689
-889.270785914458;not attended;3;-3.81698600451152
-881.465915352859;not attended;3;-3.87300443649292
-873.66104479126;not attended;3;-3.93492197990417
-865.85617422966;not attended;3;-4.00155369440715
-858.051303668061;not attended;3;-4.07167061169942
-850.246433106462;not attended;3;-4.14401086171468
-842.441562544863;not attended;3;-4.21743392944336
-834.636691983264;not attended;3;-4.29094020525614
-826.831821421664;not attended;3;-4.363614320755
-819.026950860065;not attended;3;-4.43461338678996
-811.222080298466;not attended;3;-4.50317859649658
-803.417209736867;not attended;3;-4.56851124763489
-795.612339175267;not attended;3;-4.62985825538635
-787.807468613668;not attended;3;-4.68641718228658
-780.002598052069;not attended;3;-4.73738718032837
-772.19772749047;not attended;3;-4.78202311197917
-764.39285692887;not attended;3;-4.81956990559896
-756.587986367271;not attended;3;-4.84930658340454
-748.783115805672;not attended;3;-4.87064329783122
-740.978245244072;not attended;3;-4.88298543294271
-733.173374682473;not attended;3;-4.88588603337606
-725.368504120874;not attended;3;-4.87897809346517
-717.563633559275;not attended;3;-4.86205228169759
-709.758762997675;not attended;3;-4.83499542872111
-701.953892436076;not attended;3;-4.79787572224935
-694.149021874477;not attended;3;-4.75088357925415
-686.344151312878;not attended;3;-4.69440015157064
-678.539280751278;not attended;3;-4.62891880671183
-670.734410189679;not attended;3;-4.55500491460164
-662.92953962808;not attended;3;-4.47337627410889
-655.124669066481;not attended;3;-4.38476403554281
-647.319798504881;not attended;3;-4.28992509841919
-639.514927943282;not attended;3;-4.18962065378825
-631.710057381683;not attended;3;-4.08459520339966
-623.905186820084;not attended;3;-3.9755285580953
-616.100316258484;not attended;3;-3.86304076512655
-608.295445696885;not attended;3;-3.74770752588908
-600.490575135286;not attended;3;-3.62998636563619
-592.685704573686;not attended;3;-3.51028855641683
-584.880834012087;not attended;3;-3.3889156182607
-577.075963450488;not attended;3;-3.266082127889
-569.271092888889;not attended;3;-3.14190578460693
-561.466222327289;not attended;3;-3.01643204689026
-553.66135176569;not attended;3;-2.88959749539693
-545.856481204091;not attended;3;-2.76123293240865
-538.051610642492;not attended;3;-2.63111599286397
-530.246740080893;not attended;3;-2.49897050857544
-522.441869519293;not attended;3;-2.36448844273885
-514.636998957694;not attended;3;-2.22738782564799
-506.832128396095;not attended;3;-2.08748579025269
-499.027257834495;not attended;3;-1.94472471872966
-491.222387272896;not attended;3;-1.79922580718994
-483.417516711297;not attended;3;-1.65125727653503
-475.612646149698;not attended;3;-1.50127013524373
-467.807775588099;not attended;3;-1.34977499643962
-460.002905026499;not attended;3;-1.19739373524984
-452.1980344649;not attended;3;-1.04475617408752
-444.393163903301;not attended;3;-0.892506043116252
-436.588293341701;not attended;3;-0.741358598073324
-428.783422780102;not attended;3;-0.591927766799927
-420.978552218503;not attended;3;-0.444962580998739
-413.173681656904;not attended;3;-0.301148494084676
-405.368811095304;not attended;3;-0.161212682723999
-397.563940533705;not attended;3;-0.0259379545847575
-389.759069972106;not attended;3;0.103892882664998
-381.954199410507;not attended;3;0.227437416712443
-374.149328848907;not attended;3;0.343855222066243
-366.344458287308;not attended;3;0.452240308125814
-358.539587725709;not attended;3;0.55168072382609
-350.73471716411;not attended;3;0.641270478566488
-342.92984660251;not attended;3;0.720055898030599
-335.124976040911;not attended;3;0.787142912546794
-327.320105479312;not attended;3;0.841645399729411
-319.515234917712;not attended;3;0.882722934087118
-311.710364356113;not attended;3;0.909543037414551
-303.905493794514;not attended;3;0.921428203582764
-296.100623232915;not attended;3;0.91774066289266
-288.295752671315;not attended;3;0.897957881291707
-280.490882109716;not attended;3;0.861666599909464
-272.686011548117;not attended;3;0.808608531951904
-264.881140986518;not attended;3;0.738648573557536
-257.076270424918;not attended;3;0.651816527048747
-249.271399863319;not attended;3;0.548299153645833
-241.46652930172;not attended;3;0.428440173467
-233.661658740121;not attended;3;0.292764107386271
-225.856788178521;not attended;3;0.14188289642334
-218.051917616922;not attended;3;-0.0234146912892659
-210.247047055323;not attended;3;-0.202363729476929
-202.442176493724;not attended;3;-0.394171476364136
-194.637305932124;not attended;3;-0.598118702570597
-186.832435370525;not attended;3;-0.813539822896322
-179.027564808926;not attended;3;-1.03972355524699
-171.222694247327;not attended;3;-1.27597641944885
-163.417823685727;not attended;3;-1.52151393890381
-155.612953124128;not attended;3;-1.77545547485352
-147.808082562529;not attended;3;-2.03684163093567
-140.00321200093;not attended;3;-2.30467915534973
-132.19834143933;not attended;3;-2.57789691289266
-124.393470877731;not attended;3;-2.85537258783976
-116.588600316132;not attended;3;-3.13600095113119
-108.783729754533;not attended;3;-3.41859849294027
-100.978859192933;not attended;3;-3.70200665791829
-93.1739886313341;not attended;3;-3.98504336675008
-85.3691180697348;not attended;3;-4.26653623580933
-77.5642475081355;not attended;3;-4.54534292221069
-69.7593769465363;not attended;3;-4.82045809427897
-61.954506384937;not attended;3;-5.0910431543986
-54.1496358233378;not attended;3;-5.35665162404378
-46.3447652617385;not attended;3;-5.6171875
-38.5398947001393;not attended;3;-5.87299060821533
-30.73502413854;not attended;3;-6.12471135457357
-22.9301535769407;not attended;3;-6.37323665618896
-15.1252830153415;not attended;3;-6.6194814046224
-7.32041245374224;not attended;3;-6.86441278457642
0.484458107857039;not attended;3;-7.10895442962646
8.28932866945629;not attended;3;-7.3539834022522
16.0941992310556;not attended;3;-7.60038487116496
23.8990697926548;not attended;3;-7.84898201624552
31.7039403542541;not attended;3;-8.10085169474284
39.5088109158533;not attended;3;-8.35379536946615
47.3136814774526;not attended;3;-8.58999649683634
55.1185520390518;not attended;3;-8.82056570053101
62.9234226006511;not attended;3;-9.05620845158895
70.7282931622504;not attended;3;-9.29719050725301
78.5331637238496;not attended;3;-9.54416020711263
86.3380342854489;not attended;3;-9.79760519663493
94.1429048470481;not attended;3;-10.0578802426656
101.947775408647;not attended;3;-10.325187365214
109.752645970247;not attended;3;-10.5995812416077
117.557516531846;not attended;3;-10.88090356191
125.362387093445;not attended;3;-11.1688612302144
133.167257655044;not attended;3;-11.4629605611165
140.972128216644;not attended;3;-11.7625377178192
148.776998778243;not attended;3;-12.0667953491211
156.581869339842;not attended;3;-12.3748202323914
164.386739901441;not attended;3;-12.6855688889821
172.191610463041;not attended;3;-12.9979770183563
179.99648102464;not attended;3;-13.3108775615692
187.801351586239;not attended;3;-13.6231023470561
195.606222147838;not attended;3;-13.933428366979
203.411092709438;not attended;3;-14.2405628363291
211.215963271037;not attended;3;-14.5431918303172
219.020833832636;not attended;3;-14.8399436473846
226.825704394236;not attended;3;-15.1294553279877
234.630574955835;not attended;3;-15.4103595415751
242.435445517434;not attended;3;-15.6813700199127
250.240316079033;not attended;3;-15.941286166509
258.045186640632;not attended;3;-16.1891223589579
265.850057202232;not attended;3;-16.4240957101186
273.654927763831;not attended;3;-16.6457371711731
281.45979832543;not attended;3;-16.8538694381714
289.26466888703;not attended;3;-17.0486512184143
297.069539448629;not attended;3;-17.2305148442586
